,Name_URL,Name,Name1,Capacity,Price_GB,Type,Cache,FormFactor,Interface
1106,https://pcpartpicker.com/product/sw4Ycf/crucial-p3-1-tb-m2-2280-nvme-solid-state-drive-ct1000p3ssd8,https://cdna.pcpartpicker.com/static/forever/images/product/8c5042086b6c6ab10aca89e29fa85f08.256p.jpg,crucial p3,1024.0,$0.090,SSD,,M.2-2280,M.2 (M)
1107,https://pcpartpicker.com/product/6qZ9TW/toshiba-p300-6-tb-35-5400rpm-internal-hard-drive-hdwd260ezsta,https://cdna.pcpartpicker.com/static/forever/images/product/6f160d78468e8bc22dd017ffa9edd537.256p.jpg,toshiba p300,6144.0,,5400RPM,128,"3.5""",SATA 6.0 Gb/s
1108,https://pcpartpicker.com/product/VtNxFT/western-digital-wd-red-sn700-1-tb-m2-2280-nvme-solid-state-drive-wds100t1r0c,https://cdna.pcpartpicker.com/static/forever/images/product/11cc9655e2f308727f4575db6dfed825.256p.jpg,western digital red,1024.0,$0.145,SSD,,M.2-2280,M.2 (M)
1109,https://pcpartpicker.com/product/ZDWfrH/adata-su655-480-gb-25-solid-state-drive-asu655ss-480gt-c,https://m.media-amazon.com/images/I/41WIg5uaLoL.jpg,adata su655,480.0,$0.104,SSD,,"2.5""",SATA 6.0 Gb/s
1110,https://pcpartpicker.com/product/dcQG3C/team-gx2-2-tb-25-solid-state-drive-t253x2002t0c101,https://cdna.pcpartpicker.com/static/forever/images/product/a673503c1e7912ec8d9a11230bb8b535.256p.jpg,teamgroup gx2,2048.0,$0.084,SSD,,"2.5""",SATA 6.0 Gb/s
1111,https://pcpartpicker.com/product/7fLypg/seagate-internal-hard-drive-st315005n1a1asrk,https://images-na.ssl-images-amazon.com/images/I/41HyBgwdnQL.jpg,seagate barracuda,1536.0,,7200RPM,32,"3.5""",SATA 3.0 Gb/s
1112,https://pcpartpicker.com/product/8Bkj4D/hp-ex950-512-gb-m2-2280-solid-state-drive-5ms22aaabc,https://cdna.pcpartpicker.com/static/forever/images/product/6cc3c5385d6a624bf2ffde75bb92e5b9.256p.jpg,hp ex950,512.0,$0.127,SSD,,M.2-2280,M.2 (M)
1113,https://pcpartpicker.com/product/bZmmP6/toshiba-x300-pro-4-tb-35-7200rpm-internal-hard-drive-hdwr440xzstb,https://m.media-amazon.com/images/I/41YOdaPaWUL.jpg,toshiba x300 pro,4096.0,$0.034,7200RPM,256,"3.5""",SATA 6.0 Gb/s
1114,https://pcpartpicker.com/product/ZqxfrH/seagate-internal-hard-drive-stcl4000400,https://m.media-amazon.com/images/I/41dY5akenxL.jpg,seagate stcl4000400,4096.0,,Hybrid,64,"3.5""",SATA 6.0 Gb/s
1115,https://pcpartpicker.com/product/dBCD4D/seagate-enterprise-performance-300-gb-25-15000rpm-internal-hard-drive-st300mp0106,https://cdna.pcpartpicker.com/static/forever/images/product/96c8a3e87ce674929ff7349dc692b7dc.256p.jpg,seagate enterprise performance,300.0,$0.633,15000RPM,256,"2.5""",SAS 12.0 Gb/s
1116,https://pcpartpicker.com/product/TXfFf7/inland-performance-500-gb-m2-2280-nvme-solid-state-drive-500gb-nvme-perf,https://m.media-amazon.com/images/I/31ETeQC40JL.jpg,inland performance,500.0,$0.160,SSD,,M.2-2280,M.2 (M)
1117,https://pcpartpicker.com/product/RR6qqs/seagate-skyhawk-surveillance-8-tb-35-7200rpm-internal-hard-drive-st8000vx004,https://cdna.pcpartpicker.com/static/forever/images/product/d9a9126c306656d724d3e189c7246de2.256p.jpg,seagate skyhawk surveillance,8192.0,$0.026,7200RPM,256,"3.5""",SATA 6.0 Gb/s
1118,https://pcpartpicker.com/product/67bp99/samsung-internal-hard-drive-hd502hi,https://images-na.ssl-images-amazon.com/images/I/51qSDNIO7OL.jpg,samsung spinpoint f2 eg,500.0,$0.308,5400RPM,16,"3.5""",SATA 3.0 Gb/s
1119,https://pcpartpicker.com/product/BMp323/samsung-internal-hard-drive-mz7lm240hcgr00003,https://m.media-amazon.com/images/I/41o-3eEu0EL.jpg,samsung data center,240.0,$0.454,SSD,,"2.5""",SATA 6.0 Gb/s
1120,https://pcpartpicker.com/product/fcdqqs/intel-internal-hard-drive-ssdsc2bw120a401,https://images-na.ssl-images-amazon.com/images/I/514vycw1BmL.jpg,intel 530,120.0,$1.150,SSD,,"2.5""",SATA 6.0 Gb/s
1121,https://pcpartpicker.com/product/KM8H99/seagate-internal-hard-drive-st3160023as,https://images-na.ssl-images-amazon.com/images/I/416T00FGudL.jpg,seagate st3160023as,160.0,$0.169,7200RPM,8,"3.5""",SATA 1.5 Gb/s
1122,https://pcpartpicker.com/product/GkJkcf/intel-600p-series-128gb-m2-2280-solid-state-drive-ssdpekkw128g7x1,https://cdna.pcpartpicker.com/static/forever/images/product/2243fbda3bcedb8794fc642afd8d49ce.256p.jpg,intel 600p,128.0,,SSD,,M.2-2280,M.2 (M)
1123,https://pcpartpicker.com/product/BCGxFT/seagate-skyhawk-surveillance-3-tb-35-5900rpm-internal-hard-drive-st3000vx009,https://cdna.pcpartpicker.com/static/forever/images/product/e19c47d3a4f333dea48be45ca452d7fd.256p.jpg,seagate skyhawk surveillance,3072.0,$0.032,5900RPM,256,"3.5""",SATA 6.0 Gb/s
1124,https://pcpartpicker.com/product/vpjJ7P/team-t-force-vulcan-250-gb-25-solid-state-drive-t253tv250g3c301,https://cdna.pcpartpicker.com/static/forever/images/product/2a7f00e41aa607c50a5e094e746c4acb.256p.jpg,teamgroup t-force vulcan,250.0,,SSD,,"2.5""",SATA 6.0 Gb/s
1125,https://pcpartpicker.com/product/rBjBD3/seagate-18-tb-35-7200rpm-internal-hard-drive-st18000ve002,https://cdna.pcpartpicker.com/static/forever/images/product/844138babb9e12f57a209acfb3f02a30.256p.jpg,seagate skyhawk ai,18432.0,$0.019,7200RPM,256,"3.5""",SATA 6.0 Gb/s
1126,https://pcpartpicker.com/product/9RvZxr/hitachi-deskstar-3tb-35-7200rpm-internal-hard-drive-0f12450,https://images-eu.ssl-images-amazon.com/images/I/41rL7e5%2B51L.jpg,hitachi deskstar,3072.0,$0.025,7200RPM,64,"3.5""",SATA 6.0 Gb/s
1127,https://pcpartpicker.com/product/gWNypg/corsair-neutron-nx500-800gb-pci-e-solid-state-drive-cssd-n800gbnx500,https://m.media-amazon.com/images/I/41Q7lcrjD0L.jpg,corsair neutron nx500,800.0,,SSD,,PCIe,PCIe x1
1128,https://pcpartpicker.com/product/wMjJ7P/intel-660p-512-gb-m2-2280-nvme-solid-state-drive-ssdpeknw512g801,https://cdna.pcpartpicker.com/static/forever/images/product/a12a54dbeeddd999d000ee867831f64f.256p.jpg,intel 660p,512.0,$0.170,SSD,,M.2-2280,M.2 (M)
1129,https://pcpartpicker.com/product/fqmmP6/sabrent-rocket-40-2-tb-m2-2280-nvme-solid-state-drive-sb-nvme4-htsk-2tb,https://cdna.pcpartpicker.com/static/forever/images/product/acc4d522cb2bce750c9eeb7b3d93e219.256p.jpg,sabrent rocket 4.0,2048.0,$0.142,SSD,,M.2-2280,M.2 (M)
1130,https://pcpartpicker.com/product/q8tCmG/seagate-internal-hard-drive-st940817sm,https://m.media-amazon.com/images/I/51hrZp5miSL.jpg,seagate ee25.2,40.0,$0.875,5400RPM,8,"2.5""",SATA 3.0 Gb/s
1131,https://pcpartpicker.com/product/D24NnQ/seagate-firecuda-500gb-25-5400rpm-hybrid-internal-hard-drive-st500lx025,https://cdna.pcpartpicker.com/static/forever/images/product/c8bbf60b226f843e3970c9c785f7b529.256p.jpg,seagate firecuda,500.0,,Hybrid,,"2.5""",SATA 6.0 Gb/s
1132,https://pcpartpicker.com/product/VMh9TW/western-digital-internal-hard-drive-wd5000hhtz,https://m.media-amazon.com/images/I/51QyE8UflxL.jpg,western digital velociraptor,500.0,$0.180,10000RPM,64,"3.5""",SATA 6.0 Gb/s
1133,https://pcpartpicker.com/product/ryw323/intel-internal-hard-drive-ssdsc2bp480g4r5,https://m.media-amazon.com/images/I/41Gm1J-3PWL.jpg,intel 730,480.0,$0.623,SSD,,"2.5""",SATA 6.0 Gb/s
1134,https://pcpartpicker.com/product/rYZ2FT/adata-su800-256gb-m2-2280-solid-state-drive-asu800ns38-256gt-c,https://cdna.pcpartpicker.com/static/forever/images/product/9a1fd46021dedbd1ac852728cd7ba380.256p.jpg,adata su800,256.0,,SSD,,M.2-2280,M.2 (B+M)
1135,https://pcpartpicker.com/product/JyDwrH/corsair-internal-hard-drive-cssdf512gblx,https://images-na.ssl-images-amazon.com/images/I/51V8z81EipL.jpg,corsair force lx,512.0,,SSD,,"2.5""",SATA 6.0 Gb/s
1136,https://pcpartpicker.com/product/rpNv6h/toshiba-p300-1tb-35-7200rpm-internal-hard-drive-hdwd110ezsta,https://cdna.pcpartpicker.com/static/forever/images/product/f494dd1672a39b1f9faf7c90ecdc2370.256p.jpg,toshiba p300,1024.0,,7200RPM,64,"3.5""",SATA 6.0 Gb/s
1137,https://pcpartpicker.com/product/KpbCmG/western-digital-ultrastar-8-tb-35-7200rpm-internal-hard-drive-hus728t8tale6l4,https://cdna.pcpartpicker.com/static/forever/images/product/d9014ca0253160e4e279b516d09c784d.256p.jpg,western digital ultrastar,8192.0,,7200RPM,,"3.5""",SATA 6.0 Gb/s
1138,https://pcpartpicker.com/product/fRPfrH/seagate-internal-hard-drive-st3500418as25pk,https://pcpartpicker.com/static/forever/img/no-image.png,seagate barracuda 7200.12,500.0,,7200RPM,16,"3.5""",SATA 3.0 Gb/s
1139,https://pcpartpicker.com/product/Vfw323/ocz-internal-hard-drive-vtx335sat3120g,https://images-na.ssl-images-amazon.com/images/I/41sRurfuN0L.jpg,ocz vertex 3,120.0,,SSD,,"3.5""",SATA 6.0 Gb/s
1140,https://pcpartpicker.com/product/LCTmP6/sandisk-internal-hard-drive-sdssdp256gg25,https://images-na.ssl-images-amazon.com/images/I/41GYchkWwoL.jpg,sandisk solid state drive,256.0,,SSD,,"2.5""",SATA 6.0 Gb/s
1141,https://pcpartpicker.com/product/ZvLypg/kingston-internal-hard-drive-shfs37a120g,https://images-fe.ssl-images-amazon.com/images/I/41ExJ2ZPVmL.jpg,kingston hyperx fury,120.0,,SSD,,"2.5""",SATA 6.0 Gb/s
1142,https://pcpartpicker.com/product/BNGj4D/sandisk-internal-hard-drive-sdssda240gg25,https://m.media-amazon.com/images/I/41Cago76PuL.jpg,sandisk ssd plus,240.0,,SSD,,"2.5""",SATA 6.0 Gb/s
1143,https://pcpartpicker.com/product/Jjp323/toshiba-internal-hard-drive-hdwd110xzsta,https://m.media-amazon.com/images/I/411-9QPiZXL.jpg,toshiba p300,1024.0,,7200RPM,64,"3.5""",SATA 6.0 Gb/s
1144,https://pcpartpicker.com/product/y8Jkcf/crucial-internal-hard-drive-ct240bx200ssd1,https://cdna.pcpartpicker.com/static/forever/images/product/f53d58c458a20ba41aa51dcb2f6d141d.256p.jpg,crucial bx200,240.0,,SSD,,"2.5""",SATA 6.0 Gb/s
1145,https://pcpartpicker.com/product/KX7CmG/seagate-barracuda-pro-2tb-35-7200rpm-internal-hard-drive-st2000dm009,https://cdna.pcpartpicker.com/static/forever/images/product/163052f12246de543cfe7b03ac077d67.256p.jpg,seagate barracuda pro,2048.0,,7200RPM,128,"3.5""",SATA 6.0 Gb/s
1146,https://pcpartpicker.com/product/2bPQzy/toshiba-p300-4-tb-35-5400rpm-internal-hard-drive-hdwd240uzsva,https://cdna.pcpartpicker.com/static/forever/images/product/1f5d20cfd6afb86d3ea35424790a3041.256p.jpg,toshiba p300,4096.0,$0.031,5400RPM,128,"3.5""",SATA 6.0 Gb/s
1147,https://pcpartpicker.com/product/3TNgXL/micron-5200-ion-768-tb-25-solid-state-drive-mtfddak7t6qde-2av1zabyy,https://cdna.pcpartpicker.com/static/forever/images/product/a13981683085f2ae1bf17dedb85f29b6.256p.jpg,micron 5200 ion,7864.32,$0.137,SSD,,"2.5""",SATA 6.0 Gb/s
1148,https://pcpartpicker.com/product/PPpzK8/crucial-p3-plus-4-tb-m2-2280-nvme-solid-state-drive-ct4000p3pssd8,https://m.media-amazon.com/images/I/31nXTKlKQYL.jpg,crucial p3 plus,4096.0,$0.100,SSD,,M.2-2280,M.2 (M)
1149,https://pcpartpicker.com/product/kzQypg/kingston-internal-hard-drive-sv300s37a60g,https://cdna.pcpartpicker.com/static/forever/images/product/da684369ac6c44e2275c8b12b0c9f0c6.256p.jpg,kingston ssdnow v300,60.0,$2.499,SSD,,"2.5""",SATA 6.0 Gb/s
1150,https://pcpartpicker.com/product/94F48d/intel-dc-p4510-4-tb-25-nvme-solid-state-drive-ssdpe2kx040t801,https://cdna.pcpartpicker.com/static/forever/images/product/b2b20d754d7cb3cd75ea2a7671564ef5.256p.jpg,intel dc p4510,4096.0,$0.438,SSD,,"2.5""",U.2
1151,https://pcpartpicker.com/product/VP9tt6/western-digital-sn520-512-gb-m2-2280-nvme-solid-state-drive-sdapmuw-512g,https://m.media-amazon.com/images/I/31OAq-NNToL.jpg,western digital sn520,512.0,$0.488,SSD,,M.2-2280,M.2 (B+M)
1152,https://pcpartpicker.com/product/6V38TW/intel-dc-p3600-16tb-pci-e-solid-state-drive-ssdpedme016t401,https://m.media-amazon.com/images/I/41puVBb5rXL.jpg,intel dc p3600,1638.4,$0.894,SSD,,PCIe,PCIe x4
1153,https://pcpartpicker.com/product/2rYWGX/western-digital-green-120gb-25-solid-state-drive-wds120g1g0a,https://cdna.pcpartpicker.com/static/forever/images/product/03aec0223026bc9c8af00075ccfbf0d8.256p.jpg,western digital green,120.0,,SSD,,"2.5""",SATA 6.0 Gb/s
1154,https://pcpartpicker.com/product/yVH48d/western-digital-green-240gb-m2-2280-solid-state-drive-wds240g1g0b,https://images-eu.ssl-images-amazon.com/images/I/41EPwbR-HfL.jpg,western digital green,240.0,$0.263,SSD,,M.2-2280,M.2 (B+M)
1155,https://pcpartpicker.com/product/BNh9TW/seagate-internal-hard-drive-st2000dl003,https://images-na.ssl-images-amazon.com/images/I/41HuJhZjBPL.jpg,seagate barracuda green,2048.0,$0.056,5900RPM,64,"3.5""",SATA 6.0 Gb/s
1156,https://pcpartpicker.com/product/xKwqqs/intel-545s-512gb-25-solid-state-drive-ssdsc2kw512g8x1,https://cdna.pcpartpicker.com/static/forever/images/product/d7471185f6c11db18c2520bf6cd4c29c.256p.jpg,intel 545s,512.0,,SSD,,"2.5""",SATA 6.0 Gb/s
1157,https://pcpartpicker.com/product/4Q648d/hitachi-ultrastar-12tb-35-10520rpm-internal-hard-drive-0b27977,https://images-na.ssl-images-amazon.com/images/I/51PETecHYdL.jpg,hitachi ultrastar,1228.8,,10520RPM,128,"3.5""",SAS 12.0 Gb/s
1158,https://pcpartpicker.com/product/2Jxbt6/seagate-barracuda-compute-512-gb-m2-2280-nvme-solid-state-drive-zp512cm30041,https://cdna.pcpartpicker.com/static/forever/images/product/23dac373fc9aca967113b55fab6a25ba.256p.jpg,seagate barracuda compute,512.0,,SSD,,M.2-2280,M.2 (M)
1159,https://pcpartpicker.com/product/NvRYcf/integral-m-series-512-gb-m2-2280-nvme-solid-state-drive-inssd512gm280nm1,https://cdna.pcpartpicker.com/static/forever/images/product/1bb026e5f1dcbb02db9dbe264b209453.256p.jpg,integral m,512.0,,SSD,,M.2-2280,M.2 (M)
1160,https://pcpartpicker.com/product/FzrG3C/western-digital-internal-hard-drive-wd5000bevt,https://m.media-amazon.com/images/I/51cIDm-g0mL.jpg,western digital scorpio blue,500.0,,5400RPM,8,"2.5""",SATA 3.0 Gb/s
1161,https://pcpartpicker.com/product/8bPfrH/crucial-internal-hard-drive-ct128m4ssd2,https://m.media-amazon.com/images/I/413yuddv6PL.jpg,crucial m4,128.0,,SSD,,"2.5""",SATA 6.0 Gb/s
1162,https://pcpartpicker.com/product/QD4NnQ/amd-internal-hard-drive-radeonr7ssd480g,https://m.media-amazon.com/images/I/41esRmavYnL.jpg,amd radeon-r7ssd-480g,480.0,,SSD,,"2.5""",SATA 6.0 Gb/s
1163,https://pcpartpicker.com/product/NCJkcf/crucial-internal-hard-drive-ct500bx100ssd1,https://images-na.ssl-images-amazon.com/images/I/514a5y9sNoL.jpg,crucial bx100,500.0,,SSD,,"2.5""",SATA 6.0 Gb/s
1164,https://pcpartpicker.com/product/ZXL7YJ/seagate-internal-hard-drive-st2000vn001,https://images-na.ssl-images-amazon.com/images/I/412Uhupr-gL.jpg,seagate nas hdd,2048.0,,5400RPM,64,"3.5""",SATA 6.0 Gb/s
1165,https://pcpartpicker.com/product/2JVD4D/adata-xpg-sx6000-256gb-m2-2280-solid-state-drive-asx6000np-256gt-c,https://m.media-amazon.com/images/I/51zqpIDCexL.jpg,adata xpg sx6000,256.0,,SSD,,M.2-2280,M.2 (M)
1166,https://pcpartpicker.com/product/MXjJ7P/silicon-power-p34a80-512-gb-m2-2280-nvme-solid-state-drive-su512gbp34a80m28ab,https://pcpartpicker.com/static/forever/img/no-image.png,silicon power p34a80,512.0,,SSD,,M.2-2280,M.2 (M)
1167,https://pcpartpicker.com/product/4FgFf7/western-digital-purple-18-tb-35-7200rpm-internal-hard-drive-wd180purz,https://m.media-amazon.com/images/I/41eMELdFULL.jpg,western digital purple,18432.0,$0.026,7200RPM,512,"3.5""",SATA 6.0 Gb/s
1168,https://pcpartpicker.com/product/RC6qqs/seagate-exos-enterprise-6-tb-35-7200rpm-internal-hard-drive-st6000nm021a,https://cdna.pcpartpicker.com/static/forever/images/product/85fc9f860a40f0ccae1e8f82cf879f6f.256p.jpg,seagate exos enterprise,6144.0,$0.031,7200RPM,256,"3.5""",SATA 6.0 Gb/s
1169,https://pcpartpicker.com/product/M2sKHx/ocz-internal-hard-drive-oczssd32cls460g,https://images-na.ssl-images-amazon.com/images/I/41SxwaYindL.jpg,ocz colossus 2,460.0,$2.163,SSD,,"3.5""",SATA 3.0 Gb/s
1170,https://pcpartpicker.com/product/GcH8TW/seagate-exos-enterprise-6-tb-35-7200rpm-internal-hard-drive-st6000nm002a,https://cdna.pcpartpicker.com/static/forever/images/product/46b03fb35fdbb8ad3853d0ce3071d4ac.256p.jpg,seagate exos enterprise,6144.0,$0.032,7200RPM,256,"3.5""",SATA 6.0 Gb/s
1171,https://pcpartpicker.com/product/s3Lypg/seagate-internal-hard-drive-st2000nm0033,https://cdna.pcpartpicker.com/static/forever/images/product/0e81c1f2911a2a583d568403376339df.256p.jpg,seagate constellation es.3,2048.0,$0.062,7200RPM,128,"3.5""",SATA 6.0 Gb/s
1172,https://pcpartpicker.com/product/jy6BD3/seagate-internal-hard-drive-st3000nm0023,https://images-na.ssl-images-amazon.com/images/I/41ZQFsSJ83L.jpg,seagate constellation es.3,3072.0,$0.038,7200RPM,128,"3.5""",SAS 6.0 Gb/s
1173,https://pcpartpicker.com/product/7TzFf7/kingston-kc600b-512-gb-25-solid-state-drive-skc600b512g,https://cdna.pcpartpicker.com/static/forever/images/product/e5e6adcb967401a53f666f92fc95c83e.256p.jpg,kingston kc600b,512.0,$0.177,SSD,,"2.5""",SATA 6.0 Gb/s
1174,https://pcpartpicker.com/product/kjmFf7/patriot-p210-256-gb-25-solid-state-drive-p210s256g25,https://cdna.pcpartpicker.com/static/forever/images/product/a58d5c7d1a2206a591907696b9e16ccd.256p.jpg,patriot p210,256.0,$0.098,SSD,,"2.5""",SATA 6.0 Gb/s
1175,https://pcpartpicker.com/product/3Fw323/sandisk-internal-hard-drive-sdssdxps240gg25,https://m.media-amazon.com/images/I/41B53OcxAIL.jpg,sandisk extreme pro,240.0,$0.333,SSD,,"2.5""",SATA 6.0 Gb/s
1176,https://pcpartpicker.com/product/TmfhP6/intel-optane-900p-480-gb-pci-e-solid-state-drive-ssdped1d480gasx,https://cdna.pcpartpicker.com/static/forever/images/product/a2d5a9cce24ea28f5b40898891f7df40.256p.jpg,intel optane 900p,480.0,,SSD,,PCIe,PCIe x4
1177,https://pcpartpicker.com/product/mCh9TW/seagate-internal-hard-drive-st3500418as,https://m.media-amazon.com/images/I/41XokVNYn3L.jpg,seagate barracuda,500.0,$0.074,7200RPM,16,"3.5""",SATA 3.0 Gb/s
1178,https://pcpartpicker.com/product/xTNv6h/toshiba-p300-2tb-35-7200rpm-internal-hard-drive-hdwd120ezsta,https://m.media-amazon.com/images/I/41iSA7fSfHL.jpg,toshiba p300,2048.0,$0.082,7200RPM,64,"3.5""",SATA 6.0 Gb/s
1179,https://pcpartpicker.com/product/M6stt6/apacer-as340-panther-480-gb-25-solid-state-drive-ap480gas340g-1,https://cdna.pcpartpicker.com/static/forever/images/product/4b2db3f368be493e274a9cc85629c213.256p.jpg,apacer as340 panther,480.0,,SSD,,"2.5""",SATA 6.0 Gb/s
1180,https://pcpartpicker.com/product/HKjG3C/samsung-internal-hard-drive-mz7pc256bww,https://m.media-amazon.com/images/I/41nVKUf+O6L.jpg,samsung 830,256.0,,SSD,,"2.5""",SATA 6.0 Gb/s
1181,https://pcpartpicker.com/product/JXbCmG/seagate-500-gb-35-5900rpm-internal-hard-drive-st500vm000,https://m.media-amazon.com/images/I/41juK31ybYL.jpg,seagate st500vm000,500.0,$0.056,5900RPM,64,"3.5""",SATA 6.0 Gb/s
1182,https://pcpartpicker.com/product/GHhFf7/apacer-as340-panther-240-gb-25-solid-state-drive-ap240gas340g-1,https://cdna.pcpartpicker.com/static/forever/images/product/4b2db3f368be493e274a9cc85629c213.256p.jpg,apacer as340 panther,240.0,,SSD,,"2.5""",SATA 6.0 Gb/s
1183,https://pcpartpicker.com/product/X9zhP6/addlink-s20-512-gb-25-solid-state-drive-ad512gbs20s3s,https://m.media-amazon.com/images/I/41xpHIROKlL.jpg,addlink s20,512.0,$0.088,SSD,,"2.5""",SATA 6.0 Gb/s
1184,https://pcpartpicker.com/product/QhXJ7P/toshiba-n300-8-tb-35-7200rpm-internal-hard-drive-hdwg480uzsva,https://cdna.pcpartpicker.com/static/forever/images/product/cee28f4294f2c95d17bdac76b8b81dd5.256p.jpg,toshiba n300,8192.0,$0.033,7200RPM,256,"3.5""",SATA 6.0 Gb/s
1185,https://pcpartpicker.com/product/Ws4gXL/seagate-internal-hard-drive-st3600057ss,https://m.media-amazon.com/images/I/51RResSPClL.jpg,seagate cheetah 15k.7,600.0,$0.120,15000RPM,16,"3.5""",SAS 6.0 Gb/s
1186,https://pcpartpicker.com/product/kg2kcf/western-digital-internal-hard-drive-wdbmyh5000ancnrsn,https://m.media-amazon.com/images/I/41T0FM-iMML.jpg,western digital wdbmyh5000anc-nrsn,500.0,$0.050,5400RPM,8,"2.5""",SATA 3.0 Gb/s
1187,https://pcpartpicker.com/product/V7RFf7/seagate-ironwolf-10tb-35-7200rpm-internal-hard-drive-st10000vn0004,https://m.media-amazon.com/images/I/41ODVaooVSL.jpg,seagate ironwolf nas,10240.0,$0.022,7200RPM,256,"3.5""",SATA 6.0 Gb/s
1188,https://pcpartpicker.com/product/89Nypg/toshiba-internal-hard-drive-hdwe160xzsta,https://m.media-amazon.com/images/I/414shuzngHL.jpg,toshiba x300,6144.0,$0.046,7200RPM,128,"3.5""",SATA 6.0 Gb/s
1189,https://pcpartpicker.com/product/NCGkcf/western-digital-internal-hard-drive-wd10jfcx,https://cdna.pcpartpicker.com/static/forever/images/product/3a6932cc954718043f0a6c9fb4b5517e.256p.jpg,western digital red,1024.0,$0.080,5400RPM,16,"2.5""",SATA 6.0 Gb/s
1190,https://pcpartpicker.com/product/drbkcf/western-digital-gold-1tb-35-7200rpm-internal-hard-drive-wd1005fbyz,https://cdna.pcpartpicker.com/static/forever/images/product/a02a52e62de18e43c5c2ba38bf43f105.256p.jpg,western digital gold,1024.0,$0.080,7200RPM,128,"3.5""",SATA 6.0 Gb/s
1191,https://pcpartpicker.com/product/jwbp99/western-digital-internal-hard-drive-wd15ears,https://m.media-amazon.com/images/I/51yl2DEVzkL.jpg,western digital caviar green,1536.0,$0.053,5400RPM,64,"3.5""",SATA 3.0 Gb/s
1192,https://pcpartpicker.com/product/34Nypg/crucial-mx300-525gb-m2-2280-solid-state-drive-ct525mx300ssd4,https://m.media-amazon.com/images/I/41QeSWtFonL.jpg,crucial mx300,525.0,$0.381,SSD,,M.2-2280,M.2 (B+M)
1193,https://pcpartpicker.com/product/8Qbp99/seagate-internal-hard-drive-st32000542as,https://m.media-amazon.com/images/I/51muHdYoj9L.jpg,seagate barracuda lp,2048.0,$0.045,5900RPM,32,"3.5""",SATA 3.0 Gb/s
1194,https://pcpartpicker.com/product/wjTmP6/seagate-internal-hard-drive-st500lx003,https://m.media-amazon.com/images/I/51jWqtWNaeL.jpg,seagate momentus xt,500.0,$0.120,Hybrid,32,"2.5""",SATA 6.0 Gb/s
1195,https://pcpartpicker.com/product/Y2mxFT/seagate-enterprise-8tb-35-7200rpm-internal-hard-drive-st8000nm0065,https://cdna.pcpartpicker.com/static/forever/images/product/d74d2f30b08dce133bb3b166822a6ea9.256p.jpg,seagate enterprise,8192.0,$0.037,7200RPM,256,"3.5""",SAS 12.0 Gb/s
1196,https://pcpartpicker.com/product/Z6fp99/western-digital-internal-hard-drive-wd20eads,https://m.media-amazon.com/images/I/51bhfgkUVjL.jpg,western digital caviar green,2048.0,$0.065,5400RPM,32,"3.5""",SATA 3.0 Gb/s
1197,https://pcpartpicker.com/product/w7V48d/western-digital-internal-hard-drive-wd7500azex,https://m.media-amazon.com/images/I/51cPOgM84TL.jpg,western digital caviar blue,750.0,$0.087,7200RPM,64,"3.5""",SATA 6.0 Gb/s
1198,https://pcpartpicker.com/product/ZmgPxr/samsung-256-gb-m2-2280-nvme-solid-state-drive-mzvpv256hdgl-00000,https://cdna.pcpartpicker.com/static/forever/images/product/7bad77200322df5d547058c9650491cd.256p.jpg,samsung mzvpv256hdgl-00000,256.0,$0.756,SSD,,M.2-2280,M.2 (M)
1199,https://pcpartpicker.com/product/zLvZxr/western-digital-red-pro-10tb-35-7200rpm-internal-hard-drive-wd101kfbx,https://cdna.pcpartpicker.com/static/forever/images/product/63fe258e482cff40b8a7632ced427061.256p.jpg,western digital red pro,10240.0,$0.038,7200RPM,256,"3.5""",SATA 6.0 Gb/s
1200,https://pcpartpicker.com/product/ssZ9TW/apacer-as350-panther-256-gb-25-solid-state-drive-ap256gas350-1,https://pcpartpicker.com/static/forever/img/no-image.png,apacer as350 panther,256.0,,SSD,,"2.5""",SATA 6.0 Gb/s
1201,https://pcpartpicker.com/product/qGFPxr/western-digital-internal-hard-drive-wd2001fass,https://images-na.ssl-images-amazon.com/images/I/4101kqdW-9L.jpg,western digital caviar black,2048.0,,7200RPM,64,"3.5""",SATA 3.0 Gb/s
1202,https://pcpartpicker.com/product/bBR48d/western-digital-internal-hard-drive-wd1600aajs,https://images-na.ssl-images-amazon.com/images/I/51gBY8CyZCL.jpg,western digital caviar blue,160.0,,7200RPM,8,"3.5""",SATA 3.0 Gb/s
1203,https://pcpartpicker.com/product/G37wrH/samsung-internal-hard-drive-mz7td250bw,https://images-na.ssl-images-amazon.com/images/I/41jRUpBqPaL.jpg,samsung 840,250.0,,SSD,,"2.5""",SATA 6.0 Gb/s
1204,https://pcpartpicker.com/product/csDwrH/sandisk-internal-hard-drive-sdssdhp256gg25,https://m.media-amazon.com/images/I/41UVeuYUD3L.jpg,sandisk ultra plus,256.0,,SSD,,"2.5""",SATA 6.0 Gb/s
1205,https://pcpartpicker.com/product/KXkwrH/crucial-mx300-275gb-m2-2280-solid-state-drive-ct275mx300ssd4,https://cdna.pcpartpicker.com/static/forever/images/product/bdc10e08619215a62a5cb67e7519db79.256p.jpg,crucial mx300,275.0,,SSD,,M.2-2280,M.2 (B+M)
