,Name_URL,Name,Name1,CoreCount,PerformanceCoreClock,PerformanceBoostClock,TDP,IntegratedGraphics,SMT
584,https://pcpartpicker.com/product/s2DwrH/intel-cpu-hh80557pg0332m,https://m.media-amazon.com/images/I/51lLVgcF11L.jpg,intel core 2 duo e4300,2,1.8,,65.0,None,No
585,https://pcpartpicker.com/product/fzV48d/amd-cpu-ad3850wngxbox,https://images-na.ssl-images-amazon.com/images/I/41H5TmTuwtL.jpg,amd a8-3850,4,2.9,,100.0,Radeon HD 6550D,No
586,https://pcpartpicker.com/product/DWphP6/amd-cpu-fd8150frguwox,https://m.media-amazon.com/images/I/4116exrPaPL.jpg,amd fx-8150,8,3.6,,125.0,None,No
587,https://pcpartpicker.com/product/6gGkcf/intel-cpu-bx80637e31220v2,https://m.media-amazon.com/images/I/51CiV9l89cL.jpg,intel xeon e3-1220 v2,4,3.1,,69.0,None,No
588,https://pcpartpicker.com/product/4b7wrH/amd-cpu-ad6700okhlbox,https://m.media-amazon.com/images/I/31D1eQKxnTL.jpg,amd a10-6700,4,3.7,,65.0,Radeon HD 8670D,No
589,https://pcpartpicker.com/product/cztCmG/amd-cpu-ad750kwohjbox,https://m.media-amazon.com/images/I/41aUXrpJWkL.jpg,amd athlon x4 750k,4,3.4,,100.0,None,No
590,https://pcpartpicker.com/product/WtjG3C/intel-cpu-bx80635e52680v2,https://cdna.pcpartpicker.com/static/forever/images/product/1977e519fd300ff7da2282bf2ecd8c71.256p.jpg,intel xeon e5-2680 v2,10,2.8,3.6,115.0,None,Yes
591,https://pcpartpicker.com/product/2WGj4D/amd-cpu-fd8370frhkbox,https://images-na.ssl-images-amazon.com/images/I/51fI4VaLoDL.jpg,amd fx-8370,8,4.0,4.3,125.0,None,No
592,https://pcpartpicker.com/product/KMPfrH/intel-cpu-bx80646g3250,https://images-na.ssl-images-amazon.com/images/I/516JbuqqlwL.jpg,intel pentium g3250,2,3.2,,53.0,Intel HD Graphics,No
593,https://pcpartpicker.com/product/mn7CmG/intel-cpu-cm8066201920000,https://cdna.pcpartpicker.com/static/forever/images/product/027de953813aee57e61b9d7a184656ea.256p.jpg,intel core i5-6400t,4,2.2,2.8,35.0,Intel HD Graphics 530,No
594,https://pcpartpicker.com/product/82RzK8/intel-core-i5-3570s-31ghz-quad-core-oemtray-processor-cm8063701093901,https://m.media-amazon.com/images/I/31aOVHuZE3L.jpg,intel core i5-3570s,4,3.1,3.8,65.0,Intel HD Graphics 2500,No
595,https://pcpartpicker.com/product/pDWfrH/intel-core-i9-9920x-35-ghz-12-core-oemtray-processor-cd8067304126300,https://cdna.pcpartpicker.com/static/forever/images/product/63744c51aa31fb8f5367476e5ae565d3.256p.jpg,intel core i9-9920x,12,3.5,4.4,165.0,None,Yes
596,https://pcpartpicker.com/product/FYjJ7P/amd-athlon-240ge-35-ghz-dual-core-oemtray-processor-yd240gc6m2ofb,https://pcpartpicker.com/static/forever/img/no-image.png,amd athlon 240ge,2,3.5,,35.0,Radeon Vega 3,Yes
597,https://pcpartpicker.com/product/GGPgXL/intel-xeon-e-2274g-4-thz-quad-core-oemtray-processor-cm8068404174407,https://cdna.pcpartpicker.com/static/forever/images/product/d1df1dafc93f1ad357491c85e86bfde5.256p.jpg,intel xeon e-2274g,4,4.0,4.9,83.0,Intel HD Graphics P630,Yes
598,https://pcpartpicker.com/product/D2848d/intel-xeon-e-2286g-4-thz-6-core-oemtray-processor-cm8068404173706,https://cdna.pcpartpicker.com/static/forever/images/product/04f08a1dee17429cdf0a6021ebe5351d.256p.jpg,intel xeon e-2286g,6,4.0,4.9,95.0,Intel HD Graphics P630,Yes
599,https://pcpartpicker.com/product/zPx9TW/intel-cpu-bx80644e52680v3,https://images-na.ssl-images-amazon.com/images/I/51rLr1NagHL.jpg,intel xeon e5-2680 v3,12,2.5,3.3,120.0,None,Yes
600,https://pcpartpicker.com/product/KWbkcf/intel-cpu-bx80662i36320,https://m.media-amazon.com/images/I/51m7931xzhL.jpg,intel core i3-6320,2,3.9,,51.0,Intel HD Graphics 530,Yes
601,https://pcpartpicker.com/product/dKp323/intel-cpu-bx80660e52630v4,https://cdna.pcpartpicker.com/static/forever/images/product/fe223eeb7f193ce69814603b89175472.256p.jpg,intel xeon e5-2630 v4,10,2.2,3.1,85.0,None,Yes
602,https://pcpartpicker.com/product/vX7wrH/intel-cpu-bv80605001905ai,https://m.media-amazon.com/images/I/41sDSImrG4S.jpg,intel core i7-870,4,2.93,,95.0,None,Yes
603,https://pcpartpicker.com/product/GYkD4D/intel-cpu-bx80637e31240v2,https://m.media-amazon.com/images/I/51CiV9l89cL.jpg,intel xeon e3-1240 v2,4,3.4,,69.0,None,Yes
604,https://pcpartpicker.com/product/r86BD3/intel-cpu-bx80637i53340,https://m.media-amazon.com/images/I/41qOh2eiLzL.jpg,intel core i5-3340,4,3.1,3.3,77.0,Intel HD Graphics 2500,No
605,https://pcpartpicker.com/product/RbtWGX/intel-cpu-cm8064401446117,https://pcpartpicker.com/static/forever/img/no-image.png,intel xeon e5-2660 v3,10,2.6,3.3,105.0,None,Yes
606,https://pcpartpicker.com/product/cxJwrH/amd-cpu-hdt75tfbgrbox,https://images-na.ssl-images-amazon.com/images/I/41pGP9pnEGL.jpg,amd phenom ii x6 1075t,6,3.0,,95.0,None,No
607,https://pcpartpicker.com/product/J9h9TW/intel-cpu-bx80646e31246v3,https://cdna.pcpartpicker.com/static/forever/images/product/6c4eb234ad0953fd5f15c589847fe511.256p.jpg,intel xeon e3-1246 v3,4,3.5,3.9,84.0,Intel HD Graphics P4600,Yes
608,https://pcpartpicker.com/product/JqK7YJ/intel-cpu-cm8062101038606,https://pcpartpicker.com/static/forever/img/no-image.png,intel xeon e5-1620,4,3.6,3.8,130.0,None,Yes
609,https://pcpartpicker.com/product/BnkD4D/intel-cpu-cm8064801547964,https://m.media-amazon.com/images/I/51csILHVf4L.jpg,intel core i7-5960x,8,3.0,3.5,140.0,None,Yes
610,https://pcpartpicker.com/product/nZZ2FT/intel-cpu-cm8066201921712,https://m.media-amazon.com/images/I/51niI34PUXL.jpg,intel xeon e3-1270 v5,4,3.6,4.0,80.0,None,Yes
611,https://pcpartpicker.com/product/w9Nypg/intel-cpu-cm8066201935807,https://m.media-amazon.com/images/I/51niI34PUXL.jpg,intel xeon e3-1235l v5,4,2.0,3.0,25.0,Intel HD Graphics P530,No
612,https://pcpartpicker.com/product/8Lw7YJ/intel-core-i5-8600t-23ghz-6-core-oemtray-processor-cm8068403358708,https://cdna.pcpartpicker.com/static/forever/images/product/67d6c57eae5170d56282ab69bf97d70b.256p.jpg,intel core i5-8600t,6,2.3,3.7,35.0,Intel UHD Graphics 630,No
613,https://pcpartpicker.com/product/YG448d/intel-core-i9-9820x-33-ghz-10-core-processor-bx80673i99820x,https://cdna.pcpartpicker.com/static/forever/images/product/9f4bab6ab3d6eac89876013f43df820e.256p.jpg,intel core i9-9820x,10,3.3,4.1,165.0,None,Yes
614,https://pcpartpicker.com/product/QwsmP6/amd-athlon-220ge-34-ghz-dual-core-oemtray-processor-yd220gc6m2ofb,https://pcpartpicker.com/static/forever/img/no-image.png,amd athlon 220ge,2,3.4,,35.0,Radeon Vega 3,Yes
615,https://pcpartpicker.com/product/JBhKHx/intel-pentium-gold-g5500-38ghz-dual-core-processor-bx80684g5500,https://cdna.pcpartpicker.com/static/forever/images/product/5c00d1b71d5bdf6ca365a8118ac603d5.256p.jpg,intel pentium gold g5500,2,3.8,,54.0,Intel UHD Graphics 630,Yes
616,https://pcpartpicker.com/product/hJh9TW/intel-cpu-bx80646e31270v3,https://m.media-amazon.com/images/I/41pzSN2dZ0L.jpg,intel xeon e3-1270 v3,4,3.5,3.9,80.0,None,Yes
617,https://pcpartpicker.com/product/JFkD4D/amd-cpu-adx620wfk42gi,https://pcpartpicker.com/static/forever/img/no-image.png,amd athlon ii x4 620,4,2.6,,95.0,None,No
618,https://pcpartpicker.com/product/xjKhP6/intel-core-i5-7400t-24ghz-quad-core-processor-bx80677i57400t,https://cdna.pcpartpicker.com/static/forever/images/product/af30c4076a25b69d6f721172010cc0ec.256p.jpg,intel core i5-7400t,4,2.4,3.0,35.0,Intel HD Graphics 630,No
619,https://pcpartpicker.com/product/DDtQzy/intel-core-i3-9350kf-4-ghz-quad-core-processor-bx80684i39350kf,https://cdna.pcpartpicker.com/static/forever/images/product/b832802a56c229f75ef6adf54fad250c.256p.jpg,intel core i3-9350kf,4,4.0,4.6,91.0,None,No
620,https://pcpartpicker.com/product/VHH323/amd-cpu-hdt45twfgrbox,https://images-na.ssl-images-amazon.com/images/I/51KwnH%2BBduL.jpg,amd phenom ii x6 1045t,6,2.7,,95.0,None,No
621,https://pcpartpicker.com/product/BsL7YJ/intel-cpu-cm8067102056201,https://cdna.pcpartpicker.com/static/forever/images/product/32fae2e35bce15c8f9327b73ab2ab6c2.256p.jpg,intel core i7-6800k,6,3.4,3.6,140.0,None,Yes
622,https://pcpartpicker.com/product/6ZgPxr/amd-athlon-x4-970-38ghz-quad-core-processor-ad970xauabbox,https://pcpartpicker.com/static/forever/img/no-image.png,amd athlon x4 970,4,3.8,4.0,65.0,None,No
623,https://pcpartpicker.com/product/Hpprxr/amd-threadripper-2950x-35ghz-16-core-oemtray-processor-yd295xa8ugaaf,https://cdna.pcpartpicker.com/static/forever/images/product/a66f4fb5594ee584812d9bbd2ce47a9b.256p.jpg,amd threadripper 2950x,16,3.5,4.4,180.0,None,Yes
624,https://pcpartpicker.com/product/HtrYcf/intel-core-i5-4590t-2-ghz-quad-core-oemtray-processor-cm8064601561826,https://m.media-amazon.com/images/I/41rcBIHYHhL.jpg,intel core i5-4590t,4,2.0,,35.0,Intel HD Graphics 4000,Yes
625,https://pcpartpicker.com/product/DYF48d/intel-xeon-e-2176g-37-thz-6-core-oemtray-processor-cm8068403380018,https://cdna.pcpartpicker.com/static/forever/images/product/16c5639a1b2ee40e36e80bfb3a2035a6.256p.jpg,intel xeon e-2176g,6,3.7,4.7,80.0,Intel HD Graphics P630,Yes
626,https://pcpartpicker.com/product/r4TmP6/intel-cpu-bx80562q6600,https://images-na.ssl-images-amazon.com/images/I/51CJ6OTtJtL.jpg,intel core 2 quad q6600,4,2.4,,100.0,None,No
627,https://pcpartpicker.com/product/Bqqbt6/intel-cpu-bx80644e52695v3,https://m.media-amazon.com/images/I/51rLr1NagHL.jpg,intel xeon e5-2695 v3,14,2.3,3.3,120.0,None,Yes
628,https://pcpartpicker.com/product/KjMFf7/intel-cpu-bx80571e5400,https://m.media-amazon.com/images/I/51qeHi2KrxL.jpg,intel pentium e5400,2,2.7,,65.0,None,No
629,https://pcpartpicker.com/product/2Q8Zxr/intel-cpu-cm8063501288301,https://images-na.ssl-images-amazon.com/images/I/512GDUjEwAL.jpg,intel xeon e5-2620,6,2.0,,95.0,None,Yes
630,https://pcpartpicker.com/product/MBcMnQ/intel-cpu-cm8066201921715,https://m.media-amazon.com/images/I/51niI34PUXL.jpg,intel xeon e3-1240 v5,4,3.5,3.9,80.0,None,Yes
631,https://pcpartpicker.com/product/J6rcCJ/intel-cpu-bx80660e52640v4,https://cdna.pcpartpicker.com/static/forever/images/product/fe223eeb7f193ce69814603b89175472.256p.jpg,intel xeon e5-2640 v4,10,2.4,3.4,90.0,None,Yes
632,https://pcpartpicker.com/product/jNMFf7/intel-cpu-bx80623i72600s,https://m.media-amazon.com/images/I/51L+TDXd+uL.jpg,intel core i7-2600s,4,2.8,,65.0,Intel HD Graphics 2000,Yes
633,https://pcpartpicker.com/product/CBCwrH/amd-cpu-ad580kwohjbox,https://pcpartpicker.com/static/forever/img/no-image.png,amd a10-5800k,4,3.8,,100.0,Radeon HD 7660D,No
634,https://pcpartpicker.com/product/jkphP6/intel-cpu-bx80637e31265l2,https://images-na.ssl-images-amazon.com/images/I/51o0b5H3EDL.jpg,intel xeon e3-1265l v2,4,2.5,,45.0,Intel HD Graphics 2500,Yes
635,https://pcpartpicker.com/product/8j4NnQ/amd-cpu-fd837ewmhkbox,https://m.media-amazon.com/images/I/41g2g-QsRxL.jpg,amd fx-8370e,8,3.3,4.3,95.0,None,No
636,https://pcpartpicker.com/product/h2ndnQ/amd-threadripper-2920x-35ghz-12-core-oemtray-processor-yd292xa8uc9af,https://cdna.pcpartpicker.com/static/forever/images/product/29e90ad73f7c36800dac9c44a7e51a9e.256p.jpg,amd threadripper 2920x,12,3.5,4.3,180.0,None,Yes
637,https://pcpartpicker.com/product/8rxbt6/intel-core-i5-9400t-18-ghz-6-core-oemtray-processor-cm8068403358915,https://cdna.pcpartpicker.com/static/forever/images/product/f4137a480bf61e69b6d83e150a0afb01.256p.jpg,intel core i5-9400t,6,1.8,3.4,35.0,Intel UHD Graphics 630,No
638,https://pcpartpicker.com/product/yYsKHx/intel-cpu-bx80637i33220t,https://m.media-amazon.com/images/I/51ZnbbKhFCL.jpg,intel core i3-3220t,2,2.8,,35.0,Intel HD Graphics 2500,Yes
639,https://pcpartpicker.com/product/HVjJ7P/intel-xeon-e-2134-35-thz-quad-core-processor-bx80684e2134,https://cdna.pcpartpicker.com/static/forever/images/product/08c4542f1b78a386869cb860d8122e7e.256p.jpg,intel xeon e-2134,4,3.5,4.5,71.0,None,Yes
640,https://pcpartpicker.com/product/qLR48d/amd-cpu-hdx830wfk4dgm,https://pcpartpicker.com/static/forever/img/no-image.png,amd phenom ii x4 830,4,2.8,,95.0,None,No
641,https://pcpartpicker.com/product/WCBv6h/intel-cpu-cm8063701098301,https://pcpartpicker.com/static/forever/img/no-image.png,intel xeon e3-1270 v2,4,3.5,,69.0,None,Yes
642,https://pcpartpicker.com/product/Btzv6h/intel-cpu-bx80623e31270,https://m.media-amazon.com/images/I/51ZuUZ+g7kL.jpg,intel xeon e3-1270,4,3.4,,80.0,None,Yes
643,https://pcpartpicker.com/product/6bbp99/amd-cpu-fd4130frgubox,https://images-na.ssl-images-amazon.com/images/I/51DkEIGpOgL.jpg,amd fx-4130,4,3.8,,125.0,None,No
644,https://pcpartpicker.com/product/vkxfrH/intel-cpu-bx80646e31240v3,https://images-na.ssl-images-amazon.com/images/I/512r7uFRMfL.jpg,intel xeon e3-1240 v3,4,3.4,3.8,80.0,None,Yes
645,https://pcpartpicker.com/product/2M9KHx/intel-cpu-bx80621e52620,https://images-na.ssl-images-amazon.com/images/I/419KlIeW6yL.jpg,intel xeon e5-2620,6,2.0,,95.0,None,Yes
646,https://pcpartpicker.com/product/HgDwrH/intel-cpu-bx80646g3240,https://cdna.pcpartpicker.com/static/forever/images/product/af0ccff8c065777cd0c6a02cc05574c1.med.256p.jpg,intel pentium g3240,2,3.1,,53.0,Intel HD Graphics,No
647,https://pcpartpicker.com/product/73V48d/intel-cpu-bx80646e31271v3,https://m.media-amazon.com/images/I/51ok-g0Bj9L.jpg,intel xeon e3-1271 v3,4,3.6,4.0,80.0,None,Yes
648,https://pcpartpicker.com/product/K2g323/intel-cpu-cm8062101102002,https://m.media-amazon.com/images/I/41cuT9c17eL.jpg,intel xeon e5-1650,6,3.2,3.8,130.0,None,Yes
649,https://pcpartpicker.com/product/fxyxFT/amd-a10-9700e-30ghz-quad-core-processor-ad9700ahabbox,https://images-eu.ssl-images-amazon.com/images/I/41Pol4UvrBL.jpg,amd a10-9700e,4,3.0,3.5,35.0,Radeon R7 (on-die),No
650,https://pcpartpicker.com/product/fB3H99/intel-core-i9-9960x-31-thz-16-core-processor-bx80673i99960x,https://cdna.pcpartpicker.com/static/forever/images/product/9f4bab6ab3d6eac89876013f43df820e.256p.jpg,intel core i9-9960x,16,3.1,4.4,165.0,None,Yes
651,https://pcpartpicker.com/product/QNnG3C/intel-cpu-cm8064401831400,https://cdna.pcpartpicker.com/static/forever/images/product/644c341041d9cc7e3bb67239fbcebba6.256p.jpg,intel xeon e5-2620 v3,6,2.4,3.2,85.0,None,Yes
652,https://pcpartpicker.com/product/4csKHx/intel-cpu-bx80616i5660,https://m.media-amazon.com/images/I/51CH6-7+noL.jpg,intel core i5-660,2,3.33,,73.0,Intel HD Graphics,Yes
653,https://pcpartpicker.com/product/qr9KHx/intel-cpu-bx80635e51660v2,https://m.media-amazon.com/images/I/51B+wpLHTJL.jpg,intel xeon e5-1660 v2,6,3.7,4.0,130.0,None,Yes
654,https://pcpartpicker.com/product/QCx9TW/intel-core-i7-7740x-43ghz-quad-core-oemtray-processor-cm8067702868631,https://cdna.pcpartpicker.com/static/forever/images/product/691467fd1a461dd708186f4dc35d71c5.256p.jpg,intel core i7-7740x,4,4.3,4.5,112.0,None,Yes
655,https://pcpartpicker.com/product/g9H323/intel-cpu-bx80570e8400,https://images-na.ssl-images-amazon.com/images/I/51v9O6dChHL.jpg,intel core 2 duo e8400,2,3.0,,65.0,None,No
656,https://pcpartpicker.com/product/7Jckcf/intel-cpu-bx80621e52687w,https://m.media-amazon.com/images/I/417py4oLqfL.jpg,intel xeon e5-2687w,8,3.1,3.8,150.0,None,Yes
657,https://pcpartpicker.com/product/D3phP6/amd-cpu-adx250ocgmbox,https://images-na.ssl-images-amazon.com/images/I/31tAz9quhnL.jpg,amd athlon ii x2 250,2,3.0,,65.0,None,No
658,https://pcpartpicker.com/product/sWphP6/intel-cpu-bx80623i52550k,https://images-na.ssl-images-amazon.com/images/I/51MLt4C-P0L.jpg,intel core i5-2550k,4,3.4,,95.0,None,No
659,https://pcpartpicker.com/product/YYxfrH/amd-cpu-fd4170frgubox,https://images-na.ssl-images-amazon.com/images/I/31i%2BVy1232L.jpg,amd fx-4170,4,4.2,,125.0,None,No
660,https://pcpartpicker.com/product/bD6BD3/amd-cpu-fd9590fhw8khk,https://cdna.pcpartpicker.com/static/forever/images/product/518a4d4def780ff1ea47f916236ffd4c.med.256p.jpg,amd fx-9590,8,4.7,5.0,220.0,None,No
661,https://pcpartpicker.com/product/PTdqqs/intel-cpu-bx80646g1840,https://images-na.ssl-images-amazon.com/images/I/51FhAqx%2Bk8L.jpg,intel celeron g1840,2,2.8,,53.0,Intel HD Graphics,No
662,https://pcpartpicker.com/product/B2mxFT/intel-cpu-cm8066002023604,https://images-na.ssl-images-amazon.com/images/I/413etY4sE5L.jpg,intel xeon e5-2683 v4,16,2.1,3.0,120.0,None,Yes
663,https://pcpartpicker.com/product/vsndnQ/intel-pentium-gold-g5600-39ghz-dual-core-processor-bx80684g5600,https://cdna.pcpartpicker.com/static/forever/images/product/72d64a0b25612d0bcd8bdaf3add84069.256p.jpg,intel pentium gold g5600,2,3.9,,54.0,Intel UHD Graphics 630,Yes
664,https://pcpartpicker.com/product/FgXYcf/intel-core-i3-9350k-4-ghz-quad-core-processor-bx80684i39350k,https://cdna.pcpartpicker.com/static/forever/images/product/f50b7e267212207b24b39b85ec8e5b47.256p.jpg,intel core i3-9350k,4,4.0,4.6,91.0,Intel HD Graphics 630,No
665,https://pcpartpicker.com/product/bqTmP6/intel-cpu-bx80635e52640v2,https://cdna.pcpartpicker.com/static/forever/images/product/3566a2b4f938d244ff5555cc5ad8fd52.256p.jpg,intel xeon e5-2640 v2,8,2.0,2.5,95.0,None,Yes
666,https://pcpartpicker.com/product/DdR48d/intel-cpu-bx80623g530,https://images-na.ssl-images-amazon.com/images/I/51ZLTGPHjLL.jpg,intel celeron g530,2,2.4,,65.0,Intel HD Graphics,No
667,https://pcpartpicker.com/product/NRTrxr/intel-cpu-cm8066201921903,https://pcpartpicker.com/static/forever/img/no-image.png,intel xeon e3-1260l v5,4,2.9,3.9,45.0,None,Yes
668,https://pcpartpicker.com/product/bmzv6h/intel-cpu-bx80562q6700,https://images-na.ssl-images-amazon.com/images/I/51N%2BCnFWI3L.jpg,intel core 2 quad q6700,4,2.66,,100.0,None,No
669,https://pcpartpicker.com/product/28Np99/amd-cpu-adx270ocgmbox,https://images-na.ssl-images-amazon.com/images/I/418v-XL-zjL.jpg,amd athlon ii x2 270,2,3.4,,65.0,None,No
670,https://pcpartpicker.com/product/CnDwrH/intel-cpu-bx80623g860,https://images-na.ssl-images-amazon.com/images/I/51-Umx5Ws6L.jpg,intel pentium g860,2,3.0,,65.0,Intel HD Graphics,No
671,https://pcpartpicker.com/product/W67wrH/intel-cpu-bx80646g1820,https://m.media-amazon.com/images/I/512Gii4H4sL.jpg,intel celeron g1820,2,2.7,,53.0,Intel HD Graphics,No
672,https://pcpartpicker.com/product/hL3RsY/intel-cpu-bx80621e52609,https://images-na.ssl-images-amazon.com/images/I/417py4oLqfL.jpg,intel xeon e5-2609,4,2.4,,80.0,None,No
673,https://pcpartpicker.com/product/Z9Trxr/amd-cpu-ad7300okhlbox,https://m.media-amazon.com/images/I/41Wp6wg5vsL.jpg,amd a4-7300,2,3.8,4.0,65.0,Radeon HD 8470D,No
674,https://pcpartpicker.com/product/QLDzK8/intel-cpu-bx80646g3260,https://images-fe.ssl-images-amazon.com/images/I/51iohDX0VoL.jpg,intel pentium g3260,2,3.3,,53.0,Intel HD Graphics,No
675,https://pcpartpicker.com/product/Rsw7YJ/intel-xeon-e-2174g-38-thz-quad-core-processor-bx80684e2174g,https://images-eu.ssl-images-amazon.com/images/I/51EhNlsSzXL.jpg,intel xeon e-2174g,4,3.8,4.7,71.0,Intel HD Graphics P630,Yes
676,https://pcpartpicker.com/product/LJyqqs/intel-xeon-e-2246g-36-thz-6-core-oemtray-processor-cm8068404227903,https://cdna.pcpartpicker.com/static/forever/images/product/04f08a1dee17429cdf0a6021ebe5351d.256p.jpg,intel xeon e-2246g,6,3.6,4.8,80.0,Intel HD Graphics P630,Yes
677,https://pcpartpicker.com/product/R938TW/intel-xeon-e3-1285-v6-41ghz-quad-core-oemtray-processor-cm8067702870937,https://pcpartpicker.com/static/forever/img/no-image.png,intel xeon e3-1285 v6,4,4.1,4.5,79.0,Intel HD Graphics 630,Yes
678,https://pcpartpicker.com/product/VxvRsY/intel-cpu-bx80601965,https://images-na.ssl-images-amazon.com/images/I/51wo3t7KK-L.jpg,intel core i7-965 extreme edition,4,3.2,,130.0,None,Yes
679,https://pcpartpicker.com/product/zL3RsY/amd-cpu-os6320wkt8ghkwof,https://m.media-amazon.com/images/I/41Vh298AXPL.jpg,amd opteron 6320,8,2.8,3.3,115.0,None,No
680,https://pcpartpicker.com/product/tds8TW/intel-xeon-e3-1245-v6-37ghz-quad-core-processor-bx80677e31245v6,https://m.media-amazon.com/images/I/41gxrpSTn6L.jpg,intel xeon e3-1245 v6,4,3.7,4.1,73.0,Intel HD Graphics P630,Yes
681,https://pcpartpicker.com/product/F7PzK8/intel-xeon-e5-2470v2-24ghz-10-core-processor-bx80634e52470v2,https://cdna.pcpartpicker.com/static/forever/images/product/bb81f0415a7b561ba807b31df6651e53.256p.jpg,intel xeon e5-2470v2,10,2.4,3.2,95.0,None,Yes
682,https://pcpartpicker.com/product/ms7wrH/amd-cpu-hdx550wfgmbox,https://m.media-amazon.com/images/I/41G1B97mB0L.jpg,amd phenom ii x2 550,2,3.1,,80.0,None,No
683,https://pcpartpicker.com/product/b3JwrH/intel-cpu-bx80557e6550,https://images-na.ssl-images-amazon.com/images/I/51-cY4ovqNL.jpg,intel core 2 duo e6550,2,2.33,,65.0,None,No
684,https://pcpartpicker.com/product/2MW9TW/amd-cpu-hdz980fbgmbox,https://images-na.ssl-images-amazon.com/images/I/51LNfycCGIL.jpg,amd phenom ii x4 980 black,4,3.7,,125.0,None,No
685,https://pcpartpicker.com/product/VP4gXL/amd-cpu-fd6200frgubox,https://images-na.ssl-images-amazon.com/images/I/31i%2BVy1232L.jpg,amd fx-6200,6,3.8,,125.0,None,No
686,https://pcpartpicker.com/product/hb3RsY/intel-cpu-bx80623g645,https://m.media-amazon.com/images/I/51sbLB7KIUL.jpg,intel pentium g645,2,2.9,,65.0,Intel HD Graphics 2500,No
687,https://pcpartpicker.com/product/XGyFf7/intel-cpu-bx80646e31245v3,https://images-na.ssl-images-amazon.com/images/I/41pzSN2dZ0L.jpg,intel xeon e3-1245 v3,4,3.4,3.8,84.0,Intel HD Graphics P4600,Yes
688,https://pcpartpicker.com/product/vDrG3C/intel-cpu-cm8064601483644,https://m.media-amazon.com/images/I/51+W6X4TdwL.jpg,intel core i3-4160,2,3.6,,54.0,Intel HD Graphics 4400,Yes
689,https://pcpartpicker.com/product/TXvZxr/intel-cpu-bx80662g4500,https://m.media-amazon.com/images/I/51mL-9Qzc8L.jpg,intel pentium g4500,2,3.5,,51.0,Intel HD Graphics 530,No
690,https://pcpartpicker.com/product/Yj2rxr/intel-cpu-bx80662e31225v5,https://cdna.pcpartpicker.com/static/forever/images/product/2a632529a950e5b3707bc97f75ca14a9.256p.jpg,intel xeon e3-1225 v5,4,3.3,3.7,80.0,Intel HD Graphics P530,No
691,https://pcpartpicker.com/product/ywcMnQ/amd-cpu-ad5370jahmbox,https://m.media-amazon.com/images/I/41pJsNCmCCL.jpg,amd athlon 5370,4,2.2,,25.0,Radeon R3 (on die),No
692,https://pcpartpicker.com/product/XQM323/intel-core-i3-7300-40ghz-dual-core-processor-bx80677i37300,https://m.media-amazon.com/images/I/41QVRVRgLDL.jpg,intel core i3-7300,2,4.0,,51.0,Intel HD Graphics 630,Yes
693,https://pcpartpicker.com/product/djzZxr/intel-core-i7-7800x-35ghz-6-core-processor-bxc80673i77800x,https://cdna.pcpartpicker.com/static/forever/images/product/10e2d58a6350440879e268a000cf73c2.256p.jpg,intel core i7-7800x,6,3.5,4.0,140.0,None,Yes
694,https://pcpartpicker.com/product/JXx9TW/intel-xeon-e3-1220-v6-30ghz-quad-core-processor-bx80677e31220v6,https://cdna.pcpartpicker.com/static/forever/images/product/527689a6c15ca46365a5c1fa0804c613.256p.jpg,intel xeon e3-1220 v6,4,3.0,3.5,72.0,None,No
695,https://pcpartpicker.com/product/tDvRsY/intel-cpu-bx80557430,https://m.media-amazon.com/images/I/41szA79QoXL.jpg,intel celeron 430,1,1.8,,35.0,None,No
696,https://pcpartpicker.com/product/gVsKHx/intel-cpu-cm8062101038801,https://pcpartpicker.com/static/forever/img/no-image.png,intel xeon e5-2630,6,2.3,,95.0,None,Yes
697,https://pcpartpicker.com/product/dhXfrH/amd-cpu-adx250ocgqbox,https://images-na.ssl-images-amazon.com/images/I/41OvK3TH26L.jpg,amd athlon ii x2 250,2,3.0,,65.0,None,No
698,https://pcpartpicker.com/product/hbYXsY/intel-cpu-bx80605i7875k,https://cdna.pcpartpicker.com/static/forever/images/product/27657366995fc2ffda0f5121efe94284.256p.jpg,intel core i7-875k,4,2.93,,95.0,None,Yes
699,https://pcpartpicker.com/product/HDtCmG/intel-cpu-bx80646e31275v3,https://m.media-amazon.com/images/I/41pzSN2dZ0L.jpg,intel xeon e3-1275 v3,4,3.5,3.9,84.0,Intel HD Graphics P4600,Yes
700,https://pcpartpicker.com/product/w4dFf7/intel-cpu-bx80662e31230v5,https://cdna.pcpartpicker.com/static/forever/images/product/2a632529a950e5b3707bc97f75ca14a9.256p.jpg,intel xeon e3-1230 v5,4,3.4,3.8,80.0,None,Yes
701,https://pcpartpicker.com/product/dMTPxr/intel-celeron-g4920-32ghz-dual-core-processor-bx80684g4920,https://cdna.pcpartpicker.com/static/forever/images/product/f5a45cd5b3a3c4364da8141e7ba9dec4.256p.jpg,intel celeron g4920,2,3.2,,65.0,Intel UHD Graphics 610,No
702,https://pcpartpicker.com/product/9rxbt6/intel-core-i5-9400-29-ghz-6-core-oemtray-processor-cm8068403358816,https://cdna.pcpartpicker.com/static/forever/images/product/ecfb3f0796c1b19602849d9e4e622552.256p.jpg,intel core i5-9400,6,2.9,4.1,65.0,Intel UHD Graphics 630,No
703,https://pcpartpicker.com/product/vMH323/intel-cpu-bx80557e4600,https://m.media-amazon.com/images/I/51-cY4ovqNL.jpg,intel core 2 duo e4600,2,2.4,,65.0,None,No
